Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (1, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Behavior
102.8,84.6,40.528164,-3.423991,620.9,6,5,332.6,2.461,1,-0.019,-0.003,-0.013,-0.018,-0.006,-0.012,-1.514,-0.035,-0.345,0.466,0.051,2.914,2,17.91,0.76,1,84.6,90,1,0,2,2,40.527206,-3.423306,1.152,86.3,0
103.8,84.7,40.528355,-3.424115,620.6,6,5,333.6,2.109,1,-0.019,-0.059,0.004,-0.003,-0.069,0.004,-1.508,-0.055,-0.332,0.516,0.029,2.884,2,17.09,0.73,1,84.7,90,1,0,2,1,40.527588,-3.423585,7.215,82.2,0
104.89,83.2,40.528721,-3.424363,619.3,6,5,333.6,0.703,1,-0.007,-0.03,0,-0.008,-0.038,0.002,-1.513,-0.012,-0.3,0.524,0.038,2.865,2,14.16,0.61,1,83.3,90,1,0,2,1,40.527588,-3.423585,7.215,82.2,0
105.8,83.2,40.528721,-3.424363,619.3,6,5,333.6,0.352,1,-0.04,0.005,-0.008,-0.046,0.008,-0.006,-1.514,-0.01,-0.273,0.484,0.031,2.924,2,15.79,0.68,1,83.2,90,1,0,2,1,40.527588,-3.423585,7.215,82.2,0
106.8,82.2,40.528908,-3.424492,619,6,5,332.9,0.703,1,-0.002,-0.03,0.033,-0.025,-0.027,0.028,-1.518,-0.028,-0.248,0.386,0.046,2.841,2,17.85,0.78,1,82.2,90,1,0,2,1,40.527588,-3.423585,7.215,82.2,0
107.8,82.4,40.529091,-3.424612,618.9,4,5,332.9,0.703,1,0.127,0.023,0.029,0.062,0.006,0.042,-1.549,-0.033,-0.223,0.373,0.047,2.77,2,19.98,0.87,1,82.4,90,1,0,2,1,40.527588,-3.423585,7.215,82.2,0
108.85,82.8,40.529278,-3.424732,618.3,6,5,332.2,0.703,1,-0.008,0.005,0.021,0.007,0.003,0.016,-1.553,-0.026,-0.192,0.327,0.048,2.79,2,22.2,0.97,1,82.8,90,1,0,2,1,40.529091,-3.424613,1.04,82.4,0
109.8,84.7,40.529465,-3.424855,618.3,4,5,331.5,1.406,1,-0.021,-0.031,-0.005,0.004,-0.027,0.009,-1.562,-0.02,-0.161,0.213,0.025,2.792,2,28.54,1.21,1,84.7,90,1,0,2,1,40.529091,-3.424613,1.04,82.4,0
110.8,86.2,40.529648,-3.424988,617.9,4,5,330.5,1.758,1,-0.057,-0.024,0.005,-0.046,-0.018,0,-1.567,-0.012,-0.127,0.151,0.043,2.911,2,29.64,1.24,1,86.2,90,1,0,2,1,40.529465,-3.424856,1.926,86.2,0
111.8,86.8,40.529835,-3.425131,617.5,4,5,329.4,2.109,1,0.015,0.017,-0.041,0.01,0.006,-0.024,-1.547,-0.001,-0.089,0.122,0.049,2.986,2,29.16,1.21,1,86.8,90,1,0,2,1,40.529465,-3.424856,1.926,86.2,0
112.81,88.6,40.530022,-3.425277,617,4,5,327.7,2.812,1,0.05,0.043,-0.024,0.028,0.028,-0.017,-1.543,0.006,-0.055,0,0.037,2.911,2,48.27,1.96,1,88.6,90,1,0,2,1,40.529835,-3.425131,0.994,86.8,0
113.8,86.9,40.530201,-3.425436,616.2,4,5,325.9,3.516,1,0.073,-0.011,-0.034,0.041,-0.001,-0.027,-1.536,0.006,-0.023,0,0.066,2.877,2,51.77,2.15,1,86.9,90,1,0,2,1,40.530022,-3.425277,1.905,86.9,0
114.83,87.8,40.530376,-3.425601,615.4,6,5,325.2,2.461,1,0.016,0.01,0.032,0.013,0,0.015,-1.529,-0.004,0.025,0.101,0.082,2.891,2,54.11,2.22,1,87.8,90,1,0,2,1,40.530022,-3.425277,1.905,86.9,0
115.8,88.2,40.53056,-3.425774,615.1,6,5,323.8,2.109,1,0.041,-0.016,0.034,0.029,-0.024,0.026,-1.531,-0.005,0.059,0.101,0.055,2.884,2,45.53,1.86,1,88.2,90,1,0,2,1,40.530376,-3.425601,1.226,88.2,0
116.83,87.4,40.530731,-3.425948,614.6,6,5,321.3,3.867,1,-0.046,0.012,0.024,-0.028,0.012,0.02,-1.538,-0.014,0.089,0.071,0.055,2.934,2,43.77,1.8,1,87.4,90,1,0,2,1,40.530376,-3.425601,1.226,88.2,0
117.84,88.6,40.530903,-3.426134,614.1,6,5,319.9,3.867,1,-0.014,0.028,0.004,-0.017,0.021,0.009,-1.557,0.012,0.121,0,0.045,2.976,2,33.17,1.35,1,88.6,90,1,0,2,1,40.530731,-3.425948,1.514,88.6,0
118.82,89.4,40.531075,-3.426323,613.6,4,5,317.8,3.516,1,-0.03,0.02,-0.017,-0.048,0.027,-0.025,-1.564,-0.019,0.141,0,0.084,2.986,2,32.43,1.31,1,89.4,90,1,0,2,1,40.531075,-3.426323,0.428,89.4,0
119.82,91.2,40.531254,-3.426534,612.9,4,5,317.1,2.812,1,-0.02,-0.023,-0.008,-0.018,-0.022,-0.008,-1.554,-0.018,0.159,0.131,0.071,3.06,2,36.94,1.46,1,91.2,90,1,0,2,1,40.531075,-3.426323,0.428,89.4,0
120.82,90.1,40.531425,-3.426725,612.4,4,5,315.7,2.109,1,-0.027,0,0.001,-0.036,-0.01,-0.006,-1.56,0.005,0.187,0.213,0.054,2.951,2,28.69,1.15,1,90.1,90,1,0,2,1,40.531075,-3.426323,0.428,89.4,0
121.8,90.6,40.531593,-3.426936,611.8,6,5,313.6,3.516,1,-0.029,0.012,-0.033,-0.021,0.017,-0.029,-1.553,0,0.21,0.222,0.026,2.992,2,27.24,1.08,1,90.6,90,1,0,2,1,40.531254,-3.426535,2.784,90.6,0
122.81,90,40.53175,-3.427156,612.2,6,5,312.2,3.516,1,0.002,0.017,-0.004,-0.002,0.021,-0.007,-1.547,0,0.227,0.212,0.053,2.994,2,24.12,0.96,1,90,90,1,0,2,1,40.531254,-3.426535,2.784,90.6,0
123.85,89,40.531902,-3.427368,612.6,6,5,310.4,3.164,1,-0.033,0.068,0.006,-0.035,0.053,0.006,-1.555,0.005,0.242,0.232,0.051,2.993,2,22.65,0.92,1,89,90,1,0,2,1,40.531254,-3.426535,2.784,90.6,0
124.81,87.8,40.532051,-3.427585,612.9,6,5,309,3.164,1,-0.031,-0.027,-0.037,-0.02,-0.013,-0.031,-1.553,-0.003,0.255,0.273,0.04,2.985,2,25.47,1.04,1,87.8,90,1,0,2,1,40.53175,-3.427156,2.854,87.8,0
125.81,87.2,40.532188,-3.427804,613,6,5,308.3,2.109,1,-0.029,0.019,-0.011,-0.028,0.02,-0.007,-1.546,-0.023,0.271,0.283,0.062,3.017,2,25.47,1.05,1,87.2,90,1,0,2,1,40.53175,-3.427156,2.854,87.8,0
126.85,85.8,40.532314,-3.428022,613.7,6,5,305.9,3.164,1,0.004,0.002,0.011,-0.019,-0.005,0.023,-1.56,-0.006,0.292,0.322,0.033,2.966,2,26.97,1.13,1,85.8,90,1,0,2,1,40.532188,-3.427804,0.875,87.2,0
127.81,83.2,40.532433,-3.428248,615.2,6,5,304.8,3.516,1,-0.022,0.025,0.01,-0.018,0.018,0.014,-1.574,-0.014,0.306,0.23,0.016,2.935,2,26.31,1.14,1,83.2,90,1,0,2,1,40.532314,-3.428022,1.106,83.2,0
128.86,83.4,40.532539,-3.428477,615.4,6,5,302.3,3.516,1,-0.028,0.002,0.034,-0.029,0.003,0.027,-1.595,-0.029,0.315,0.111,0.023,2.871,2,26.3,1.14,1,83.4,90,1,0,2,1,40.532539,-3.428477,0.945,83.4,0
129.91,84.3,40.532749,-3.428954,618.4,6,5,300.2,3.516,1,0.018,0.011,0.035,0.009,-0.002,0.027,-1.607,-0.03,0.32,0.061,0.036,2.819,2,30.9,1.34,1,83.1,90,1,0,2,1,40.532539,-3.428477,0.945,83.4,0
130.87,84.3,40.532749,-3.428954,618.4,6,5,300.2,2.109,1,-0.006,-0.015,0.009,-0.006,-0.032,0.03,-1.612,-0.025,0.329,0.051,0.039,2.829,2,26.3,1.12,1,84.3,90,1,0,2,1,40.532654,-3.428711,1.194,84.3,0
131.82,84.9,40.532879,-3.429204,619.4,6,5,299.2,2.109,1,-0.019,0.022,0.02,-0.009,0.024,0.017,-1.609,-0.024,0.34,0.05,0.031,2.87,2,25.12,1.07,2,84.9,90,1,0,2,1,40.532654,-3.428711,1.194,84.3,0
132.8,86.4,40.532986,-3.429445,620.4,6,5,297.1,3.164,1,-0.022,0.025,0.007,-0.015,0.006,0.006,-1.618,-0.023,0.346,0.02,0.045,2.843,2,24.21,1.01,1,86.4,90,1,0,2,1,40.532879,-3.429205,1.219,86.4,0
133.82,87,40.533085,-3.429693,622.2,6,5,295.7,3.516,1,-0.023,-0.006,-0.001,-0.004,0,0.007,-1.609,-0.017,0.352,0.091,0.053,2.832,2,24.84,1.03,1,87,90,1,0,2,1,40.532879,-3.429205,1.219,86.4,0
134.82,87.6,40.53318,-3.429959,623.5,6,5,294.3,2.812,1,0.007,0.032,-0.001,-0.004,-0.007,0.006,-1.604,-0.011,0.363,0.172,0.038,2.849,2,25.83,1.06,1,87.6,90,1,0,2,1,40.533085,-3.429694,2.809,88.7,0
135.82,88.7,40.533264,-3.430201,624.3,6,5,292.9,2.812,1,-0.015,0.019,-0.013,-0.032,0.006,-0.005,-1.605,-0.014,0.372,0.182,0.046,2.892,2,29.49,1.2,1,88.7,90,1,0,2,1,40.533085,-3.429694,2.809,88.7,0
136.82,89.1,40.533344,-3.43048,625.5,6,5,291.1,3.164,1,0,0.004,0.026,0.002,0.001,0.008,-1.602,-0.036,0.377,0.192,0.054,2.864,2,29.33,1.19,1,89.1,90,1,0,2,1,40.533085,-3.429694,2.809,88.7,0
137.81,88.5,40.533413,-3.430742,626.8,6,5,289.3,3.516,1,0.008,-0.004,0.004,0.006,-0.005,0.005,-1.607,-0.011,0.385,0.222,0.035,2.878,2,26.4,1.07,1,88.5,90,1,0,2,1,40.533344,-3.43048,1.187,88.5,0
138.82,88.5,40.533478,-3.431021,628.1,6,5,287.6,3.516,1,-0.056,0.022,0.01,-0.032,0,0.004,-1.606,-0.006,0.393,0.212,0.039,2.876,2,24.32,0.99,1,88.5,90,1,0,2,1,40.533344,-3.43048,1.187,88.5,0
139.9,89.7,40.533607,-3.431592,630.6,6,5,284.8,2.812,1,0.006,-0.022,-0.01,-0.009,-0.006,-0.014,-1.597,-0.006,0.396,0.182,0.043,2.91,2,23.82,0.96,2,89.5,90,1,0,2,1,40.533478,-3.431021,1.534,89.7,0
140.8,89.7,40.533607,-3.431592,630.6,6,5,284.8,2.812,1,-0.007,-0.005,-0.056,0.002,-0.016,-0.059,-1.585,-0.01,0.402,0.192,0.061,2.934,2,42.84,1.72,1,89.7,90,1,0,2,1,40.533478,-3.431021,1.534,89.7,0
141.82,88.8,40.533657,-3.431882,631.4,6,5,283.4,3.164,1,0.019,0.012,0.003,0.001,0.019,0.013,-1.57,-0.013,0.403,0.152,0.008,2.926,2,26.63,1.08,1,88.8,90,1,0,2,1,40.533607,-3.431593,1.44,88.8,0
142.84,87,40.53371,-3.432174,633.5,6,5,281.6,3.164,1,-0.062,0.003,-0.022,-0.038,-0.019,-0.006,-1.581,0.006,0.407,0.233,0.017,3.031,2,20.74,0.86,1,87,90,1,0,2,1,40.533607,-3.431593,1.44,88.8,0
143.83,86,40.533749,-3.43246,634.2,6,5,280.2,3.164,1,-0.032,0.011,0.041,-0.028,0.015,0.018,-1.579,-0.001,0.416,0.212,0.024,3.064,2,21.49,0.9,1,86,90,1,0,2,1,40.53371,-3.432174,0.772,87,0
144.81,86.2,40.533779,-3.432745,635.1,6,5,278.4,3.164,1,0.001,0.021,0.01,-0.009,0.005,0.017,-1.588,-0.023,0.419,0.061,-0.007,3.039,2,22.95,0.96,1,86.2,90,1,0,2,1,40.533749,-3.432461,0.699,86,0
145.82,85.3,40.533802,-3.433023,635.9,6,5,276.3,3.867,1,-0.057,-0.032,-0.012,-0.022,0.002,-0.005,-1.598,-0.033,0.413,0.02,0.03,2.974,2,25.05,1.06,1,85.3,90,1,0,2,1,40.533749,-3.432461,0.699,86,0
146.82,86.6,40.533817,-3.433311,637.1,6,5,275.6,2.812,1,-0.011,-0.002,0.001,0.012,-0.013,0.001,-1.593,-0.028,0.411,0.02,0.053,2.984,2,21.72,0.9,1,86.6,90,1,0,2,1,40.533749,-3.432461,0.699,86,0
147.81,85.9,40.533829,-3.4336,638.3,6,5,274.6,1.758,1,-0.008,-0.012,0.025,-0.005,-0.011,0.027,-1.596,-0.005,0.407,0.051,0.049,2.963,2,20.63,0.86,1,85.9,90,1,0,2,1,40.533749,-3.432461,0.699,86,0
148.82,86,40.533855,-3.433863,639.8,6,5,273.2,2.461,1,-0.023,0.035,0,-0.012,0.04,0.002,-1.601,-0.009,0.401,0.071,0.081,2.99,2,22.32,0.93,1,86,90,1,0,2,1,40.533779,-3.432745,7.701,87.4,0
149.82,86.7,40.533871,-3.434131,640.6,6,5,271.8,2.812,1,0.008,0.039,-0.019,0.013,0.009,0.007,-1.616,0.01,0.39,0.132,0.032,2.916,2,21.36,0.89,1,86.7,90,1,0,2,1,40.533779,-3.432745,7.701,87.4,0
150.85,87.3,40.533882,-3.434413,641.8,6,5,271.4,1.758,1,0.026,0.063,0.014,0.021,0.052,0.01,-1.594,0.005,0.373,0.212,0.082,2.945,2,22.01,0.91,1,87.3,90,1,0,2,1,40.533779,-3.432745,7.701,87.4,0
151.8,87.4,40.533886,-3.434711,642.9,6,5,271.1,0.703,1,0.014,-0.017,0.01,0.016,-0.002,0.007,-1.593,0.002,0.366,0.282,0.061,2.897,2,35.11,1.45,1,87.4,90,1,0,2,1,40.533779,-3.432745,7.701,87.4,0
152.9,86.7,40.533882,-3.435295,645.3,6,5,269.3,1.406,1,-0.048,-0.071,0.019,-0.032,-0.065,0.017,-1.593,-0.016,0.351,0.273,0.057,2.877,2,30.17,1.25,1,86.9,90,1,0,2,1,40.533779,-3.432745,7.701,87.4,0
153.8,86.7,40.533882,-3.435295,645.3,6,5,269.3,1.758,1,-0.022,-0.006,0.008,-0.01,0.001,0.011,-1.599,-0.008,0.342,0.132,0.04,2.868,2,23.69,0.98,1,86.7,90,1,0,2,1,40.533886,-3.435009,0.612,86.7,0
154.81,87.7,40.533882,-3.435577,647,6,5,268.9,1.055,1,-0.021,0.006,0.01,-0.007,0.019,0.009,-1.613,-0.032,0.303,0.081,0.04,2.845,2,23.25,0.95,1,87.7,90,1,0,2,1,40.533882,-3.435296,0.734,86.7,0
155.84,87.3,40.533882,-3.435866,647.6,6,5,270,1.055,1,-0.028,-0.035,-0.017,-0.027,-0.022,-0.024,-1.612,-0.011,0.279,0.161,0.091,2.759,2,23.9,0.99,1,87.3,90,1,0,2,1,40.533882,-3.435577,1.063,87.3,0
156.81,88,40.533882,-3.436156,648.9,6,5,270.4,1.406,1,-0.02,0.023,-0.011,-0.016,0.022,-0.009,-1.594,0.001,0.265,0.363,0.065,2.692,2,23.48,0.96,1,88,90,1,0,2,1,40.533882,-3.435577,1.063,87.3,0
157.8,88,40.533882,-3.436451,649.8,6,5,270.4,0.352,1,0.012,-0.004,0.005,0.003,0.008,0.006,-1.614,0.003,0.25,0.504,0.053,2.653,2,23.16,0.95,1,88,90,1,0,2,1,40.533882,-3.436156,1.009,88,0
158.86,87.9,40.533875,-3.436746,650.6,6,5,270.4,0,1,0.035,0.003,0.015,0.031,-0.002,0.014,-1.619,0.019,0.243,0.606,0.046,2.604,2,28.81,1.18,1,87.9,90,1,0,2,1,40.533882,-3.436156,1.009,88,0
159.83,88.7,40.533878,-3.437028,652.1,6,5,269.6,0.703,1,-0.036,-0.013,-0.014,-0.03,-0.004,-0.005,-1.622,0.017,0.235,0.582,0.033,2.747,2,22.05,0.9,1,88.7,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
160.84,90.1,40.533882,-3.437326,653,6,5,269.6,0.703,1,-0.033,-0.002,-0.004,-0.022,-0.002,-0.002,-1.617,0.02,0.228,0.555,0.027,2.656,2,18.6,0.74,1,90.1,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
161.8,90.3,40.533878,-3.437619,654.6,6,5,269.3,0.352,1,0.014,0.007,-0.047,0.006,0.007,-0.04,-1.609,0.002,0.217,0.464,0.032,2.649,2,21.98,0.88,1,90.3,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
162.8,90.3,40.533878,-3.437925,655.7,6,5,269.6,0.352,1,0.003,-0.015,-0.003,-0.006,-0.006,-0.003,-1.594,-0.002,0.207,0.413,0.012,2.683,2,18.13,0.72,1,90.3,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
163.8,89.2,40.533875,-3.438223,656.7,4,5,269.3,0.352,1,0.002,0.005,-0.02,-0.006,-0.008,-0.013,-1.598,0,0.198,0.424,0.029,2.649,2,25.47,1.03,1,89.2,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
164.83,89.7,40.533878,-3.438526,657.6,4,5,269.6,0.352,1,0.008,-0.015,-0.021,0.003,-0.003,-0.01,-1.579,0.001,0.195,0.374,0.038,2.645,2,25.89,1.04,1,89.7,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
165.8,88.9,40.533882,-3.438824,658.4,4,5,269.3,0.352,1,-0.013,0.006,0.003,-0.01,0.001,0.001,-1.579,0.007,0.194,0.243,0.016,2.709,2,19.59,0.79,1,88.9,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
166.81,88.8,40.533878,-3.439102,659.5,4,5,269.3,0.352,1,0.003,0.015,0.009,-0.003,0.005,0,-1.584,-0.003,0.187,0.232,0.034,2.801,2,23.17,0.94,1,88.8,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
167.83,88.7,40.533875,-3.439385,660,4,5,269.3,0,1,0.036,0.009,-0.014,0.001,-0.008,-0.022,-1.573,-0.021,0.177,0.202,0.052,2.869,2,15.24,0.62,1,88.7,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
168.8,87.1,40.533878,-3.43967,660.2,4,5,269.3,0,1,0.006,-0.021,0.008,0.008,-0.023,0.006,-1.58,-0.011,0.174,0.212,0.041,2.811,2,13.92,0.58,1,87.1,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
169.83,87.6,40.533875,-3.439961,661,4,5,269.6,0.352,1,-0.014,-0.046,-0.002,-0.009,-0.056,0.006,-1.583,-0.023,0.173,0.192,0.04,2.817,2,14.57,0.6,1,87.6,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
170.8,88.5,40.533875,-3.440253,661.2,4,5,269.6,0.352,1,0.011,-0.016,-0.03,0.02,-0.021,-0.016,-1.586,-0.005,0.175,0.081,0.021,2.754,2,14.32,0.58,1,88.5,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
171.81,88.4,40.533875,-3.440536,661.9,4,5,268.9,0.703,1,0.007,0.029,-0.017,0.011,0.026,-0.015,-1.573,0.003,0.177,-0.061,-0.001,2.786,2,14.17,0.58,1,88.4,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
172.8,89.7,40.533867,-3.440822,662.6,6,5,268.9,0.703,1,-0.01,0.014,-0.021,0.006,0.014,-0.023,-1.567,-0.011,0.166,-0.234,0.043,2.854,2,14.83,0.59,1,89.7,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
173.8,89.7,40.533855,-3.441108,662.7,6,5,269.3,0.352,1,-0.012,-0.05,-0.026,-0.025,-0.045,-0.035,-1.559,-0.001,0.162,-0.263,0.032,2.879,2,14.05,0.56,1,89.7,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
174.81,88.5,40.533848,-3.441394,662.5,6,5,269.3,0.352,1,-0.01,-0.003,0.017,0.023,-0.001,0.013,-1.55,0.02,0.17,-0.373,-0.026,2.933,2,13.99,0.57,1,88.5,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
175.81,88.5,40.53384,-3.441677,663.1,6,5,268.9,0.352,1,-0.014,0.042,0.011,-0.021,0.062,0.004,-1.557,0.005,0.159,-0.494,0.015,2.973,2,14.76,0.6,1,88.5,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
176.9,89.9,40.533836,-3.442246,662.9,6,5,270,0.352,1,-0.011,-0.007,-0.017,-0.003,-0.004,-0.008,-1.569,-0.009,0.149,-0.464,0.023,2.895,2,13.46,0.54,1,88.9,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
177.81,89.9,40.533836,-3.442246,662.9,6,5,270,1.055,1,0.041,-0.038,-0.023,0.003,-0.024,-0.03,-1.548,0.001,0.147,-0.334,0.049,2.972,2,13.8,0.55,1,89.9,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
178.88,89.8,40.533836,-3.442541,662.7,6,5,270,0.703,1,-0.02,-0.005,-0.008,-0.025,-0.002,-0.005,-1.538,0.006,0.151,-0.252,0.06,3.027,2,13.59,0.54,1,89.8,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
179.81,89,40.533844,-3.442821,662.5,6,5,270,0,1,-0.009,-0.04,-0.001,-0.008,-0.011,0.015,-1.552,0.01,0.149,-0.162,0.072,2.972,2,17.91,0.72,1,89,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
180.81,90.4,40.533852,-3.44312,661.6,6,5,270,0,1,-0.006,0.037,-0.031,-0.011,-0.001,-0.03,-1.539,-0.016,0.154,-0.091,0.039,3.009,2,15.69,0.63,1,90.4,90,1,0,2,1,40.533875,-3.436746,1.183,88.7,0
181.82,90,40.533852,-3.443424,661.2,6,5,270,0,1,0.003,0.015,-0.03,-0.007,0.008,-0.022,-1.528,-0.021,0.151,-0.03,0.029,3.044,2,15.42,0.62,1,90,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
182.81,88.9,40.533852,-3.443718,660.9,6,5,269.6,0.352,1,-0.024,0.005,0.005,-0.004,-0.017,0.007,-1.529,0.031,0.169,-0.131,0.019,2.99,2,16.06,0.65,1,88.9,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
183.86,88.2,40.533848,-3.444012,660.5,6,5,268.9,1.055,1,0.013,0.037,0.005,-0.006,0.025,0.003,-1.534,-0.007,0.156,-0.232,0.053,3.014,2,15.82,0.65,1,88.2,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
184.81,88.5,40.533848,-3.444304,659.4,6,5,269.6,0.703,1,-0.038,-0.02,-0.03,-0.018,-0.019,-0.018,-1.533,-0.009,0.149,-0.223,0.069,2.934,2,15.42,0.63,1,88.5,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
185.82,88.6,40.533848,-3.444599,659.6,6,5,270,1.055,1,-0.057,-0.001,-0.02,-0.03,0.004,-0.024,-1.526,-0.005,0.148,-0.081,0.096,2.949,2,15.68,0.64,1,88.6,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
186.84,87.8,40.533848,-3.44489,658.8,6,5,270,0.352,1,-0.017,-0.036,0.001,-0.016,-0.029,0.001,-1.525,-0.006,0.151,0.01,0.073,2.965,2,14.53,0.6,1,87.8,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
187.82,87.4,40.533848,-3.44518,658.4,6,5,269.6,0.352,1,0.014,0.028,-0.022,0.019,0.017,-0.016,-1.521,-0.002,0.156,0.051,0.078,2.891,2,14.26,0.59,1,87.4,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
188.81,87.3,40.533852,-3.445458,657.8,6,5,270,0.352,1,-0.031,0.007,0.009,-0.012,0,0.015,-1.525,-0.007,0.151,0.12,0.051,2.854,2,19.03,0.79,1,87.3,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
189.8,86.5,40.533848,-3.445729,657.2,6,5,269.6,0.352,1,-0.054,0.001,0.019,-0.043,-0.004,0.011,-1.536,-0.001,0.154,0.202,0.051,2.944,2,18.63,0.78,1,86.5,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
190.84,87.4,40.533848,-3.446019,656.8,6,5,270,0.352,1,0.004,0.003,0.017,-0.016,0.01,0.012,-1.544,0.012,0.157,0.271,0.041,2.97,2,18.5,0.76,1,87.4,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
191.83,87.7,40.533848,-3.446305,656.5,6,5,269.6,0.352,1,-0.025,-0.025,-0.018,-0.005,-0.039,-0.015,-1.53,0.008,0.161,0.312,0.023,2.91,2,15.28,0.63,1,87.7,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
192.81,88.3,40.533848,-3.446597,656.2,6,5,269.6,0.352,1,-0.037,0.025,-0.003,-0.01,0.019,-0.007,-1.531,0.015,0.163,0.303,0.037,2.945,2,23.81,0.97,2,88.3,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
193.88,87.5,40.533844,-3.447188,655.9,6,5,269.6,0.352,1,-0.009,0.004,0.001,-0.005,0.01,-0.004,-1.518,0.007,0.161,0.291,0.024,2.966,2,23.96,0.97,2,88.7,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
194.84,87.5,40.533844,-3.447188,655.9,6,5,269.6,0.352,1,-0.03,-0.044,0.022,-0.025,-0.025,0.014,-1.528,0.004,0.162,0.262,0.025,2.955,2,20.8,0.86,2,87.5,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
195.91,87.6,40.533836,-3.447768,654.9,6,5,269.3,0.352,1,-0.058,-0.053,0.007,-0.009,-0.022,0.004,-1.526,0.006,0.168,0.243,0.008,2.959,2,18.66,0.77,1,87.8,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
196.83,87.6,40.533836,-3.447768,654.9,6,5,269.3,0.352,1,-0.014,0.06,0.039,-0.022,0.042,0.013,-1.545,0.008,0.174,0.01,0.007,2.897,2,17.76,0.73,1,87.6,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
197.83,88.3,40.533833,-3.448059,654.7,6,5,268.9,0.703,1,-0.005,-0.016,0.04,-0.013,-0.012,0.044,-1.546,0.008,0.179,-0.242,-0.008,2.877,2,17.41,0.71,1,88.3,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
198.8,89.8,40.533829,-3.448355,654.4,6,5,268.6,0.703,1,-0.022,-0.025,0.027,-0.017,-0.019,0.028,-1.561,-0.026,0.171,-0.526,0.027,2.911,2,14.99,0.6,1,89.8,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
199.82,91.4,40.533825,-3.448651,654.4,6,5,269.3,0.703,1,-0.006,-0.054,0.077,-0.015,-0.044,0.078,-1.587,-0.012,0.169,-0.782,0.025,2.843,2,14.6,0.58,1,91.4,90,1,0,2,2,40.533882,-3.437326,41.345,99.1,0
